667746,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:00:00.000,2022-09-24 15:28:54.803
669800,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2021-08-05 15:41:48.547
NULL,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-03-15 09:40:30.460
624231776,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-03-15 09:40:30.460
663995432,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 16:15:00.000,2023-02-03 09:52:43.277
646208309,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:30:00.000,2023-01-12 10:27:06.363
610087321,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:30:00.000,2023-01-04 14:10:39.030
643586256,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:30:00.000,2023-03-03 09:57:30.477
645826142,664653720,AGREED,2023-01-03 09:00:00.000,629645,2023-01-03 17:00:00.000,2022-11-01 13:40:21.430
676430,664653720,AGREED,2023-01-03 09:00:00.000,629645,2023-01-03 17:00:00.000,2022-11-01 13:37:48.853
665088,664653720,AGREED,2023-01-03 09:00:00.000,629645,2023-01-03 17:00:00.000,2022-11-01 14:32:22.017
636491180,664653720,AGREED,2023-01-03 09:00:00.000,629645,2023-01-03 17:00:00.000,2022-11-01 13:40:35.917
624384014,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-03 21:30:00.000,2022-12-27 11:30:21.397
668590531,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-03 22:30:00.000,2022-11-16 13:16:48.387
612648549,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-03 22:30:00.000,2022-12-29 15:28:19.257
684447084,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-03 22:30:00.000,2023-01-03 13:14:04.810
NULL,664653720,AGREED,2023-01-03 21:30:00.000,629645,2023-01-03 23:30:00.000,2022-12-30 08:46:46.407
624384014,664653720,AGREED,2023-01-03 21:30:00.000,629645,2023-01-03 23:30:00.000,2023-02-07 13:25:58.377
681204804,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-03 23:30:00.000,2022-11-07 09:53:25.237
679837091,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-03 23:30:00.000,2022-11-07 09:55:11.677
683202815,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-04 00:00:00.000,2023-01-05 08:08:57.260
654425359,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-04 00:00:00.000,2023-01-05 08:08:27.837
669537503,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-04 00:00:00.000,2023-01-05 08:08:06.727
NULL,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-04 00:00:00.000,2023-01-27 09:45:56.307
683721982,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-04 00:00:00.000,2023-01-05 08:08:38.087
643397784,664653720,AGREED,2023-01-03 15:30:00.000,629645,2023-01-04 00:00:00.000,2023-01-27 09:46:02.213
675191277,664653720,AGREED,2023-01-03 23:15:00.000,629645,2023-01-04 07:45:00.000,2022-12-01 15:35:15.310
660850809,664653720,AGREED,2023-01-03 23:15:00.000,629645,2023-01-04 07:45:00.000,2022-11-24 10:10:31.727
669537509,664653720,AGREED,2023-01-03 23:15:00.000,629645,2023-01-04 07:45:00.000,2022-11-16 12:01:07.457
665372,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 11:30:00.000,2023-01-04 10:16:27.070
669776989,664653720,AGREED,2023-01-04 07:00:00.000,629645,2023-01-04 15:30:00.000,2022-11-16 13:16:57.403
678918,664653720,AGREED,2023-01-04 07:00:00.000,629645,2023-01-04 15:30:00.000,2022-11-16 13:20:15.977
676430,664653720,AGREED,2023-01-04 07:00:00.000,629645,2023-01-04 15:30:00.000,2022-11-11 10:02:03.103
672068,664653720,AGREED,2023-01-04 07:00:00.000,629645,2023-01-04 15:30:00.000,2022-11-01 13:42:21.907
656892384,664653720,AGREED,2023-01-04 07:00:00.000,629645,2023-01-04 15:30:00.000,2022-11-17 13:50:55.763
603253095,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-25 09:05:16.597
NULL,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-28 13:40:46.047
663995432,664653720,AGREED,2023-01-04 07:00:00.000,629645,2023-01-04 16:00:00.000,2023-01-05 08:07:43.533
NULL,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2023-01-27 09:32:15.587
675562,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-16 12:47:09.747
660698351,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-17 13:08:00.777
633949963,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-17 08:40:52.753
NULL,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2023-01-05 10:39:18.713
681297278,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-07 09:52:59.987
NULL,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2023-01-06 10:18:57.340
681298982,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-17 20:17:56.483
680382333,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:00:00.000,2022-10-24 09:24:59.627
669800,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2021-08-05 15:41:49.033
667746,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:00:00.000,2022-09-24 15:28:55.660
644563666,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:00:00.000,2022-09-24 15:29:01.740
681491814,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:00:00.000,2022-09-29 08:55:44.607
679742506,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:00:00.000,2022-09-29 08:58:18.813
679742512,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:00:00.000,2022-11-07 13:57:11.227
669537506,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-16 12:35:34.857
624231779,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-16 12:38:15.817
NULL,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:00:00.000,2022-11-25 09:04:57.503
NULL,664653720,AGREED,2023-01-04 11:30:00.000,629645,2023-01-04 16:00:00.000,2023-01-05 07:34:12.033
665372,664653720,AGREED,2023-01-04 11:30:00.000,629645,2023-01-04 16:00:00.000,2023-01-04 10:16:35.837
680280952,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2023-01-06 10:13:43.927
679742514,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2023-01-05 09:33:21.867
680280926,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-11-29 13:26:32.107
611434580,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2022-12-09 08:47:03.420
NULL,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2023-03-15 09:40:31.400
624231776,664653720,AGREED,2023-01-04 07:30:00.000,629645,2023-01-04 16:00:00.000,2023-03-15 09:40:31.400
665088,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:30:00.000,2023-03-01 11:15:29.543
643586256,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:30:00.000,2023-03-03 09:57:30.990
625819412,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 16:30:00.000,2023-01-09 13:59:30.867
610087321,664653720,AGREED,2023-01-04 08:00:00.000,629645,2023-01-04 16:30:00.000,2023-01-04 14:10:37.920
NULL,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 16:30:00.000,2023-01-12 08:12:46.007
654425359,664653720,AGREED,2023-01-04 09:00:00.000,629645,2023-01-04 17:00:00.000,2022-11-11 10:54:43.887
645826142,664653720,AGREED,2023-01-04 09:00:00.000,629645,2023-01-04 17:00:00.000,2022-11-01 13:40:22.277
636491180,664653720,AGREED,2023-01-04 09:00:00.000,629645,2023-01-04 17:00:00.000,2022-11-01 13:40:36.557
632585730,664653720,AGREED,2023-01-04 09:30:00.000,629645,2023-01-04 18:00:00.000,2022-12-12 14:59:22.623
625819412,664653720,AGREED,2023-01-04 16:30:00.000,629645,2023-01-04 20:30:00.000,2023-01-09 13:59:21.177
624384014,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 21:30:00.000,2022-12-27 11:30:33.273
609431945,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 21:30:00.000,2023-01-04 20:55:45.117
668590531,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 22:30:00.000,2022-11-16 13:16:50.293
646208309,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 22:30:00.000,2023-01-04 09:37:11.480
NULL,664653720,AGREED,2023-01-04 20:30:00.000,629645,2023-01-04 22:30:00.000,2023-01-12 08:13:16.790
625819412,664653720,AGREED,2023-01-04 20:30:00.000,629645,2023-01-04 22:30:00.000,2023-01-09 13:59:32.993
680280931,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 22:30:00.000,2023-01-04 12:32:46.897
NULL,664653720,AGREED,2023-01-04 22:30:00.000,629645,2023-01-04 23:30:00.000,2023-01-05 07:34:12.160
646208309,664653720,AGREED,2023-01-04 22:30:00.000,629645,2023-01-04 23:30:00.000,2023-01-04 09:37:26.420
635872755,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 23:30:00.000,2022-12-29 10:52:48.087
NULL,664653720,AGREED,2023-01-04 21:30:00.000,629645,2023-01-04 23:30:00.000,2023-01-05 07:34:12.113
609431945,664653720,AGREED,2023-01-04 21:30:00.000,629645,2023-01-04 23:30:00.000,2023-01-04 20:55:53.680
624384014,664653720,AGREED,2023-01-04 21:30:00.000,629645,2023-01-04 23:30:00.000,2023-02-07 13:26:12.563
686217875,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 23:30:00.000,2022-12-09 11:15:11.423
669537503,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 23:30:00.000,2022-11-17 12:42:41.407
683202815,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 23:30:00.000,2022-11-17 12:46:23.240
678753390,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 23:30:00.000,2022-11-17 12:43:11.750
NULL,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 23:30:00.000,2023-01-27 09:45:12.493
643397784,664653720,AGREED,2023-01-04 15:30:00.000,629645,2023-01-04 23:30:00.000,2023-01-27 09:45:13.367
NULL,664653720,AGREED,2023-01-04 23:15:00.000,629645,2023-01-05 07:45:00.000,2022-12-06 16:00:53.573
675191277,664653720,AGREED,2023-01-04 23:15:00.000,629645,2023-01-05 07:45:00.000,2022-12-01 15:35:02.260
660850809,664653720,AGREED,2023-01-04 23:15:00.000,629645,2023-01-05 07:45:00.000,2022-12-06 16:00:36.447
677382183,664653720,AGREED,2023-01-04 23:15:00.000,629645,2023-01-05 07:45:00.000,2023-01-03 12:19:48.663
610087321,664653720,AGREED,2023-01-05 07:30:00.000,629645,2023-01-05 11:00:00.000,2023-01-05 13:28:27.327
680263934,664653720,AGREED,2023-01-05 07:00:00.000,629645,2023-01-05 11:00:00.000,2023-01-05 13:31:28.807
NULL,664653720,AGREED,2023-01-05 07:00:00.000,629645,2023-01-05 12:30:00.000,2023-01-05 13:30:50.977
NULL,664653720,AGREED,2023-01-05 07:00:00.000,629645,2023-01-05 12:30:00.000,2023-01-05 13:33:51.947
685944426,664653720,AGREED,2023-01-05 07:00:00.000,629645,2023-01-05 15:30:00.000,2022-12-29 11:19:55.840
680263940,664653720,AGREED,2023-01-05 07:00:00.000,629645,2023-01-05 15:30:00.000,2022-11-16 13:11:45.057
636433309,664653720,AGREED,2023-01-05 07:00:00.000,629645,2023-01-05 15:30:00.000,2022-11-11 09:56:16.900
